DATE_DECADE,A2ohneGesang,A2mitGesang,GesangOhneA2,wederA2nochGesang,TAXON
3,0.0,0.0,7.0,40.0,Sumpfmeise
4,4.0,0.0,6.0,47.0,Sumpfmeise
5,18.0,0.0,5.0,34.0,Sumpfmeise
6,26.0,0.0,0.0,26.0,Sumpfmeise
7,33.0,0.0,0.0,44.0,Sumpfmeise
8,34.0,0.0,0.0,31.0,Sumpfmeise
9,50.0,0.0,0.0,37.0,Sumpfmeise
10,34.0,0.0,1.0,40.0,Sumpfmeise
11,27.0,0.0,0.0,38.0,Sumpfmeise
12,23.0,0.0,0.0,28.0,Sumpfmeise
13,17.0,0.0,0.0,28.0,Sumpfmeise
14,8.0,1.0,0.0,12.0,Sumpfmeise
15,7.0,0.0,0.0,14.0,Sumpfmeise
16,3.0,0.0,0.0,5.0,Sumpfmeise
17,1.0,0.0,0.0,6.0,Sumpfmeise
18,0.0,0.0,0.0,11.0,Sumpfmeise
19,0.0,0.0,0.0,18.0,Sumpfmeise
20,0.0,1.0,0.0,18.0,Sumpfmeise
21,0.0,0.0,0.0,14.0,Sumpfmeise
22,0.0,0.0,0.0,14.0,Sumpfmeise
23,0.0,0.0,0.0,14.0,Sumpfmeise
24,0.0,0.0,0.0,27.0,Sumpfmeise
25,0.0,0.0,1.0,20.0,Sumpfmeise
26,0.0,0.0,0.0,15.0,Sumpfmeise
27,0.0,0.0,1.0,30.0,Sumpfmeise
28,0.0,0.0,0.0,15.0,Sumpfmeise
29,0.0,0.0,0.0,25.0,Sumpfmeise
30,0.0,0.0,0.0,20.0,Sumpfmeise
31,0.0,0.0,1.0,23.0,Sumpfmeise
32,0.0,0.0,1.0,26.0,Sumpfmeise
33,0.0,0.0,0.0,34.0,Sumpfmeise
34,0.0,0.0,1.0,45.0,Sumpfmeise
35,0.0,0.0,4.0,43.0,Sumpfmeise
36,0.0,0.0,5.0,50.0,Sumpfmeise
1,0.0,0.0,0.0,0.0,Sumpfohreule
2,0.0,0.0,0.0,0.0,Sumpfohreule
3,0.0,0.0,0.0,0.0,Sumpfohreule
4,0.0,0.0,0.0,0.0,Sumpfohreule
5,0.0,0.0,0.0,0.0,Sumpfohreule
6,0.0,0.0,0.0,0.0,Sumpfohreule
7,0.0,0.0,0.0,0.0,Sumpfohreule
8,0.0,0.0,0.0,0.0,Sumpfohreule
9,0.0,0.0,0.0,3.0,Sumpfohreule
10,0.0,0.0,0.0,0.0,Sumpfohreule
11,0.0,0.0,0.0,0.0,Sumpfohreule
12,0.0,0.0,0.0,0.0,Sumpfohreule
13,0.0,0.0,0.0,0.0,Sumpfohreule
14,0.0,0.0,0.0,0.0,Sumpfohreule
15,0.0,0.0,0.0,0.0,Sumpfohreule
16,0.0,0.0,0.0,0.0,Sumpfohreule
17,0.0,0.0,0.0,0.0,Sumpfohreule
18,0.0,0.0,0.0,0.0,Sumpfohreule
19,0.0,0.0,0.0,0.0,Sumpfohreule
20,0.0,0.0,0.0,0.0,Sumpfohreule
21,0.0,0.0,0.0,0.0,Sumpfohreule
22,0.0,0.0,0.0,0.0,Sumpfohreule
23,0.0,0.0,0.0,0.0,Sumpfohreule
24,0.0,0.0,0.0,0.0,Sumpfohreule
25,0.0,0.0,0.0,0.0,Sumpfohreule
26,0.0,0.0,0.0,0.0,Sumpfohreule
27,0.0,0.0,0.0,0.0,Sumpfohreule
28,0.0,0.0,0.0,0.0,Sumpfohreule
29,0.0,0.0,0.0,0.0,Sumpfohreule
30,0.0,0.0,0.0,0.0,Sumpfohreule
31,0.0,0.0,0.0,0.0,Sumpfohreule
32,0.0,0.0,0.0,0.0,Sumpfohreule
33,0.0,0.0,0.0,0.0,Sumpfohreule
34,0.0,0.0,0.0,0.0,Sumpfohreule
35,0.0,0.0,0.0,0.0,Sumpfohreule
36,0.0,0.0,0.0,0.0,Sumpfohreule
1,0.0,0.0,0.0,0.0,Sumpfrohrsänger
2,0.0,0.0,0.0,0.0,Sumpfrohrsänger
3,0.0,0.0,0.0,0.0,Sumpfrohrsänger
4,0.0,0.0,0.0,0.0,Sumpfrohrsänger
5,0.0,0.0,0.0,0.0,Sumpfrohrsänger
6,0.0,0.0,0.0,0.0,Sumpfrohrsänger
7,0.0,0.0,0.0,0.0,Sumpfrohrsänger
8,0.0,0.0,0.0,0.0,Sumpfrohrsänger
9,0.0,0.0,0.0,0.0,Sumpfrohrsänger
10,0.0,0.0,0.0,0.0,Sumpfrohrsänger
11,0.0,0.0,0.0,0.0,Sumpfrohrsänger
12,0.0,0.0,0.0,0.0,Sumpfrohrsänger
13,6.0,0.0,0.0,5.0,Sumpfrohrsänger
14,117.0,1.0,0.0,5.0,Sumpfrohrsänger
15,299.0,3.0,2.0,19.0,Sumpfrohrsänger
16,232.0,1.0,1.0,10.0,Sumpfrohrsänger
17,155.0,5.0,0.0,7.0,Sumpfrohrsänger
18,71.0,6.0,1.0,9.0,Sumpfrohrsänger
19,35.0,1.0,0.0,11.0,Sumpfrohrsänger
20,11.0,0.0,1.0,8.0,Sumpfrohrsänger
21,1.0,0.0,0.0,9.0,Sumpfrohrsänger
22,0.0,0.0,0.0,6.0,Sumpfrohrsänger
23,0.0,0.0,0.0,3.0,Sumpfrohrsänger
24,0.0,0.0,0.0,2.0,Sumpfrohrsänger
25,0.0,0.0,0.0,1.0,Sumpfrohrsänger
26,0.0,0.0,0.0,0.0,Sumpfrohrsänger
27,0.0,0.0,0.0,0.0,Sumpfrohrsänger
28,0.0,0.0,0.0,0.0,Sumpfrohrsänger
29,0.0,0.0,0.0,0.0,Sumpfrohrsänger
30,0.0,0.0,0.0,0.0,Sumpfrohrsänger
31,0.0,0.0,0.0,0.0,Sumpfrohrsänger
32,0.0,0.0,0.0,0.0,Sumpfrohrsänger
33,0.0,0.0,0.0,0.0,Sumpfrohrsänger
34,0.0,0.0,0.0,0.0,Sumpfrohrsänger
35,0.0,0.0,0.0,0.0,Sumpfrohrsänger
36,0.0,0.0,0.0,0.0,Sumpfrohrsänger
1,0.0,0.0,0.0,0.0,Säbelschnäbler
2,0.0,0.0,0.0,0.0,Säbelschnäbler
3,0.0,0.0,0.0,0.0,Säbelschnäbler
4,0.0,0.0,0.0,0.0,Säbelschnäbler
5,0.0,0.0,0.0,0.0,Säbelschnäbler
6,0.0,0.0,0.0,0.0,Säbelschnäbler
7,0.0,0.0,0.0,0.0,Säbelschnäbler
8,0.0,0.0,0.0,0.0,Säbelschnäbler
9,0.0,0.0,0.0,0.0,Säbelschnäbler
10,0.0,0.0,0.0,1.0,Säbelschnäbler
11,0.0,0.0,0.0,0.0,Säbelschnäbler
12,0.0,0.0,0.0,0.0,Säbelschnäbler
13,0.0,0.0,0.0,0.0,Säbelschnäbler
14,0.0,0.0,0.0,0.0,Säbelschnäbler
15,0.0,0.0,0.0,0.0,Säbelschnäbler
16,0.0,0.0,0.0,0.0,Säbelschnäbler
17,0.0,0.0,0.0,0.0,Säbelschnäbler
18,0.0,0.0,0.0,0.0,Säbelschnäbler
19,0.0,0.0,0.0,0.0,Säbelschnäbler
20,0.0,0.0,0.0,0.0,Säbelschnäbler
21,0.0,0.0,0.0,0.0,Säbelschnäbler
22,0.0,0.0,0.0,0.0,Säbelschnäbler
23,0.0,0.0,0.0,0.0,Säbelschnäbler
24,0.0,0.0,0.0,0.0,Säbelschnäbler
25,0.0,0.0,0.0,0.0,Säbelschnäbler
26,0.0,0.0,0.0,0.0,Säbelschnäbler
27,0.0,0.0,0.0,0.0,Säbelschnäbler
28,0.0,0.0,0.0,0.0,Säbelschnäbler
29,0.0,0.0,0.0,0.0,Säbelschnäbler
30,0.0,0.0,0.0,0.0,Säbelschnäbler
31,0.0,0.0,0.0,0.0,Säbelschnäbler
32,0.0,0.0,0.0,0.0,Säbelschnäbler
33,0.0,0.0,0.0,0.0,Säbelschnäbler
34,0.0,0.0,0.0,0.0,Säbelschnäbler
35,0.0,0.0,0.0,0.0,Säbelschnäbler
36,0.0,0.0,0.0,0.0,Säbelschnäbler
1,0.0,0.0,0.0,236.0,Tafelente
2,0.0,0.0,0.0,205.0,Tafelente
3,0.0,0.0,0.0,105.0,Tafelente
4,0.0,0.0,0.0,78.0,Tafelente
5,0.0,0.0,0.0,213.0,Tafelente
6,0.0,0.0,0.0,63.0,Tafelente
7,0.0,0.0,0.0,41.0,Tafelente
8,0.0,0.0,0.0,88.0,Tafelente
9,0.0,0.0,0.0,24.0,Tafelente
10,0.0,0.0,0.0,23.0,Tafelente
11,0.0,0.0,0.0,35.0,Tafelente
12,0.0,0.0,0.0,14.0,Tafelente
13,0.0,0.0,0.0,18.0,Tafelente
14,0.0,0.0,0.0,4.0,Tafelente
15,0.0,0.0,0.0,2.0,Tafelente
16,0.0,0.0,0.0,4.0,Tafelente
17,0.0,0.0,0.0,5.0,Tafelente
18,0.0,0.0,0.0,8.0,Tafelente
19,0.0,0.0,0.0,3.0,Tafelente
20,0.0,0.0,0.0,7.0,Tafelente
21,0.0,0.0,0.0,5.0,Tafelente
22,0.0,0.0,0.0,2.0,Tafelente
23,0.0,0.0,0.0,8.0,Tafelente
24,0.0,0.0,0.0,1.0,Tafelente
25,0.0,0.0,0.0,5.0,Tafelente
26,0.0,0.0,0.0,39.0,Tafelente
27,0.0,0.0,0.0,16.0,Tafelente
28,0.0,0.0,0.0,23.0,Tafelente
29,0.0,0.0,0.0,179.0,Tafelente
30,0.0,0.0,0.0,72.0,Tafelente
31,0.0,0.0,0.0,77.0,Tafelente
32,0.0,0.0,0.0,275.0,Tafelente
33,0.0,0.0,0.0,81.0,Tafelente
34,0.0,0.0,0.0,63.0,Tafelente
35,0.0,0.0,0.0,202.0,Tafelente
36,0.0,0.0,0.0,165.0,Tafelente
1,0.0,0.0,0.0,0.0,Taigabirkenzeisig
2,0.0,0.0,0.0,1.0,Taigabirkenzeisig
3,0.0,0.0,0.0,0.0,Taigabirkenzeisig
4,0.0,0.0,0.0,0.0,Taigabirkenzeisig
5,0.0,0.0,0.0,0.0,Taigabirkenzeisig
6,0.0,0.0,0.0,0.0,Taigabirkenzeisig
7,0.0,0.0,0.0,0.0,Taigabirkenzeisig
8,0.0,0.0,0.0,0.0,Taigabirkenzeisig
9,0.0,0.0,0.0,0.0,Taigabirkenzeisig
10,0.0,0.0,0.0,0.0,Taigabirkenzeisig
11,0.0,0.0,0.0,0.0,Taigabirkenzeisig
12,0.0,0.0,0.0,0.0,Taigabirkenzeisig
13,0.0,0.0,0.0,0.0,Taigabirkenzeisig
14,0.0,0.0,0.0,0.0,Taigabirkenzeisig
15,0.0,0.0,0.0,0.0,Taigabirkenzeisig
16,0.0,0.0,0.0,0.0,Taigabirkenzeisig
17,0.0,0.0,0.0,0.0,Taigabirkenzeisig
18,0.0,0.0,0.0,0.0,Taigabirkenzeisig
19,0.0,0.0,0.0,0.0,Taigabirkenzeisig
20,0.0,0.0,0.0,0.0,Taigabirkenzeisig
21,0.0,0.0,0.0,0.0,Taigabirkenzeisig
22,0.0,0.0,0.0,0.0,Taigabirkenzeisig
23,0.0,0.0,0.0,0.0,Taigabirkenzeisig
24,0.0,0.0,0.0,0.0,Taigabirkenzeisig
25,0.0,0.0,0.0,0.0,Taigabirkenzeisig
26,0.0,0.0,0.0,0.0,Taigabirkenzeisig
27,0.0,0.0,0.0,0.0,Taigabirkenzeisig
28,0.0,0.0,0.0,0.0,Taigabirkenzeisig
29,0.0,0.0,0.0,0.0,Taigabirkenzeisig
30,0.0,0.0,0.0,0.0,Taigabirkenzeisig
31,0.0,0.0,0.0,0.0,Taigabirkenzeisig
32,0.0,0.0,0.0,0.0,Taigabirkenzeisig
33,0.0,0.0,0.0,0.0,Taigabirkenzeisig
34,0.0,0.0,0.0,0.0,Taigabirkenzeisig
35,0.0,0.0,0.0,0.0,Taigabirkenzeisig
36,0.0,0.0,0.0,0.0,Taigabirkenzeisig
1,0.0,0.0,0.0,0.0,Taigazilpzalp
2,0.0,0.0,0.0,0.0,Taigazilpzalp
3,0.0,0.0,0.0,0.0,Taigazilpzalp
4,0.0,0.0,0.0,0.0,Taigazilpzalp
5,0.0,0.0,0.0,0.0,Taigazilpzalp
6,0.0,0.0,0.0,0.0,Taigazilpzalp
7,0.0,0.0,0.0,0.0,Taigazilpzalp
8,0.0,0.0,0.0,0.0,Taigazilpzalp
9,0.0,0.0,0.0,0.0,Taigazilpzalp
10,0.0,0.0,0.0,0.0,Taigazilpzalp
11,0.0,0.0,0.0,0.0,Taigazilpzalp
12,0.0,0.0,0.0,0.0,Taigazilpzalp
13,0.0,0.0,0.0,0.0,Taigazilpzalp
14,0.0,0.0,0.0,0.0,Taigazilpzalp
15,0.0,0.0,0.0,0.0,Taigazilpzalp
16,0.0,0.0,0.0,0.0,Taigazilpzalp
17,0.0,0.0,0.0,0.0,Taigazilpzalp
18,0.0,0.0,0.0,0.0,Taigazilpzalp
19,0.0,0.0,0.0,0.0,Taigazilpzalp
20,0.0,0.0,0.0,0.0,Taigazilpzalp
21,0.0,0.0,0.0,0.0,Taigazilpzalp
22,0.0,0.0,0.0,0.0,Taigazilpzalp
23,0.0,0.0,0.0,0.0,Taigazilpzalp
24,0.0,0.0,0.0,0.0,Taigazilpzalp
25,0.0,0.0,0.0,0.0,Taigazilpzalp
26,0.0,0.0,0.0,0.0,Taigazilpzalp
27,0.0,0.0,0.0,0.0,Taigazilpzalp
28,0.0,0.0,0.0,0.0,Taigazilpzalp
29,0.0,0.0,0.0,1.0,Taigazilpzalp
30,0.0,0.0,0.0,0.0,Taigazilpzalp
31,0.0,0.0,0.0,0.0,Taigazilpzalp
32,0.0,0.0,0.0,1.0,Taigazilpzalp
33,0.0,0.0,0.0,0.0,Taigazilpzalp
34,0.0,0.0,0.0,0.0,Taigazilpzalp
35,0.0,0.0,0.0,0.0,Taigazilpzalp
36,0.0,0.0,0.0,0.0,Taigazilpzalp
1,0.0,0.0,0.0,7.0,Tannenhäher
2,0.0,0.0,0.0,1.0,Tannenhäher
3,0.0,0.0,1.0,1.0,Tannenhäher
4,1.0,0.0,0.0,3.0,Tannenhäher
5,2.0,0.0,0.0,2.0,Tannenhäher
6,2.0,0.0,0.0,8.0,Tannenhäher
7,6.0,0.0,0.0,6.0,Tannenhäher
8,13.0,0.0,0.0,10.0,Tannenhäher
9,7.0,0.0,0.0,14.0,Tannenhäher
10,5.0,0.0,0.0,10.0,Tannenhäher
11,6.0,0.0,0.0,3.0,Tannenhäher
12,7.0,0.0,0.0,3.0,Tannenhäher
13,12.0,0.0,0.0,10.0,Tannenhäher
14,4.0,0.0,0.0,3.0,Tannenhäher
15,2.0,0.0,0.0,5.0,Tannenhäher
16,6.0,0.0,0.0,4.0,Tannenhäher
17,2.0,0.0,0.0,2.0,Tannenhäher
18,2.0,0.0,0.0,2.0,Tannenhäher
19,1.0,0.0,0.0,16.0,Tannenhäher
20,2.0,0.0,0.0,10.0,Tannenhäher
21,4.0,0.0,0.0,15.0,Tannenhäher
22,3.0,0.0,0.0,21.0,Tannenhäher
23,3.0,0.0,0.0,31.0,Tannenhäher
24,2.0,0.0,0.0,31.0,Tannenhäher
25,0.0,0.0,0.0,29.0,Tannenhäher
26,0.0,0.0,0.0,34.0,Tannenhäher
27,0.0,0.0,0.0,20.0,Tannenhäher
28,0.0,0.0,0.0,15.0,Tannenhäher
29,0.0,0.0,0.0,12.0,Tannenhäher
30,0.0,0.0,0.0,13.0,Tannenhäher
31,0.0,0.0,0.0,6.0,Tannenhäher
32,0.0,0.0,0.0,4.0,Tannenhäher
33,0.0,0.0,0.0,5.0,Tannenhäher
34,0.0,0.0,0.0,4.0,Tannenhäher
35,0.0,0.0,0.0,9.0,Tannenhäher
36,0.0,0.0,0.0,3.0,Tannenhäher
1,0.0,0.0,1.0,58.0,Tannenmeise
2,3.0,0.0,2.0,32.0,Tannenmeise
3,3.0,0.0,2.0,33.0,Tannenmeise
4,10.0,0.0,7.0,48.0,Tannenmeise
5,17.0,1.0,1.0,43.0,Tannenmeise
6,25.0,0.0,1.0,54.0,Tannenmeise
7,12.0,0.0,0.0,42.0,Tannenmeise
8,71.0,0.0,0.0,31.0,Tannenmeise
9,72.0,0.0,0.0,20.0,Tannenmeise
10,66.0,0.0,0.0,18.0,Tannenmeise
11,89.0,0.0,0.0,24.0,Tannenmeise
12,59.0,0.0,0.0,19.0,Tannenmeise
13,78.0,0.0,0.0,35.0,Tannenmeise
14,50.0,0.0,0.0,22.0,Tannenmeise
15,51.0,0.0,0.0,16.0,Tannenmeise
16,19.0,0.0,0.0,5.0,Tannenmeise
17,17.0,0.0,0.0,8.0,Tannenmeise
18,18.0,0.0,0.0,9.0,Tannenmeise
19,20.0,0.0,0.0,11.0,Tannenmeise
20,8.0,0.0,0.0,14.0,Tannenmeise
21,7.0,0.0,0.0,12.0,Tannenmeise
22,0.0,0.0,1.0,13.0,Tannenmeise
23,0.0,0.0,12.0,16.0,Tannenmeise
24,0.0,0.0,5.0,25.0,Tannenmeise
25,0.0,0.0,9.0,26.0,Tannenmeise
26,0.0,0.0,10.0,17.0,Tannenmeise
27,0.0,0.0,5.0,24.0,Tannenmeise
28,0.0,0.0,7.0,30.0,Tannenmeise
29,0.0,0.0,4.0,19.0,Tannenmeise
30,0.0,0.0,0.0,37.0,Tannenmeise
31,0.0,0.0,0.0,16.0,Tannenmeise
32,0.0,0.0,0.0,31.0,Tannenmeise
33,0.0,0.0,0.0,31.0,Tannenmeise
34,0.0,0.0,3.0,23.0,Tannenmeise
35,0.0,0.0,2.0,37.0,Tannenmeise
36,0.0,0.0,7.0,43.0,Tannenmeise
1,0.0,0.0,0.0,50.0,Teichhuhn
2,0.0,0.0,0.0,50.0,Teichhuhn
3,0.0,0.0,0.0,30.0,Teichhuhn
4,0.0,0.0,0.0,33.0,Teichhuhn
5,0.0,0.0,0.0,43.0,Teichhuhn
6,0.0,0.0,0.0,17.0,Teichhuhn
7,0.0,0.0,0.0,17.0,Teichhuhn
8,0.0,0.0,0.0,41.0,Teichhuhn
9,0.0,0.0,0.0,45.0,Teichhuhn
10,1.0,0.0,0.0,28.0,Teichhuhn
11,2.0,0.0,0.0,48.0,Teichhuhn
12,4.0,0.0,0.0,28.0,Teichhuhn
13,3.0,0.0,0.0,45.0,Teichhuhn
14,2.0,0.0,0.0,23.0,Teichhuhn
15,0.0,0.0,0.0,33.0,Teichhuhn
16,3.0,0.0,0.0,24.0,Teichhuhn
17,2.0,0.0,0.0,22.0,Teichhuhn
18,3.0,0.0,1.0,19.0,Teichhuhn
19,0.0,0.0,0.0,23.0,Teichhuhn
20,0.0,0.0,0.0,15.0,Teichhuhn
21,0.0,0.0,0.0,23.0,Teichhuhn
22,0.0,0.0,0.0,16.0,Teichhuhn
23,0.0,0.0,0.0,21.0,Teichhuhn
24,0.0,0.0,0.0,12.0,Teichhuhn
25,0.0,0.0,0.0,12.0,Teichhuhn
26,0.0,0.0,0.0,36.0,Teichhuhn
27,0.0,0.0,0.0,7.0,Teichhuhn
28,0.0,0.0,0.0,10.0,Teichhuhn
29,0.0,0.0,0.0,33.0,Teichhuhn
30,0.0,0.0,0.0,9.0,Teichhuhn
31,0.0,0.0,0.0,11.0,Teichhuhn
32,0.0,0.0,0.0,29.0,Teichhuhn
33,0.0,0.0,0.0,12.0,Teichhuhn
34,0.0,0.0,0.0,20.0,Teichhuhn
35,0.0,0.0,0.0,41.0,Teichhuhn
36,0.0,0.0,0.0,37.0,Teichhuhn
1,0.0,0.0,0.0,0.0,Teichrohrsänger
2,0.0,0.0,0.0,0.0,Teichrohrsänger
3,0.0,0.0,0.0,0.0,Teichrohrsänger
4,0.0,0.0,0.0,0.0,Teichrohrsänger
5,0.0,0.0,0.0,0.0,Teichrohrsänger
6,0.0,0.0,0.0,0.0,Teichrohrsänger
7,0.0,0.0,0.0,0.0,Teichrohrsänger
8,0.0,0.0,0.0,0.0,Teichrohrsänger
9,0.0,0.0,0.0,0.0,Teichrohrsänger
10,0.0,0.0,0.0,0.0,Teichrohrsänger
11,2.0,0.0,0.0,2.0,Teichrohrsänger
12,10.0,0.0,5.0,35.0,Teichrohrsänger
13,61.0,0.0,11.0,75.0,Teichrohrsänger
14,194.0,1.0,2.0,8.0,Teichrohrsänger
15,267.0,5.0,0.0,23.0,Teichrohrsänger
16,108.0,3.0,0.0,14.0,Teichrohrsänger
17,147.0,3.0,1.0,12.0,Teichrohrsänger
18,77.0,0.0,0.0,22.0,Teichrohrsänger
19,35.0,1.0,0.0,8.0,Teichrohrsänger
20,28.0,0.0,0.0,49.0,Teichrohrsänger
21,4.0,0.0,0.0,10.0,Teichrohrsänger
22,0.0,0.0,0.0,7.0,Teichrohrsänger
23,0.0,0.0,0.0,8.0,Teichrohrsänger
24,0.0,0.0,0.0,2.0,Teichrohrsänger
25,0.0,0.0,0.0,0.0,Teichrohrsänger
26,0.0,0.0,0.0,2.0,Teichrohrsänger
27,0.0,0.0,0.0,0.0,Teichrohrsänger
28,0.0,0.0,0.0,0.0,Teichrohrsänger
29,0.0,0.0,0.0,1.0,Teichrohrsänger
30,0.0,0.0,0.0,0.0,Teichrohrsänger
31,0.0,0.0,0.0,0.0,Teichrohrsänger
32,0.0,0.0,0.0,0.0,Teichrohrsänger
33,0.0,0.0,0.0,0.0,Teichrohrsänger
34,0.0,0.0,0.0,0.0,Teichrohrsänger
35,0.0,0.0,0.0,0.0,Teichrohrsänger
36,0.0,0.0,0.0,0.0,Teichrohrsänger
1,0.0,0.0,0.0,0.0,Thorshühnchen
2,0.0,0.0,0.0,0.0,Thorshühnchen
3,0.0,0.0,0.0,0.0,Thorshühnchen
4,0.0,0.0,0.0,0.0,Thorshühnchen
5,0.0,0.0,0.0,0.0,Thorshühnchen
6,0.0,0.0,0.0,0.0,Thorshühnchen
7,0.0,0.0,0.0,0.0,Thorshühnchen
8,0.0,0.0,0.0,0.0,Thorshühnchen
9,0.0,0.0,0.0,0.0,Thorshühnchen
10,0.0,0.0,0.0,0.0,Thorshühnchen
11,0.0,0.0,0.0,0.0,Thorshühnchen
12,0.0,0.0,0.0,0.0,Thorshühnchen
13,0.0,0.0,0.0,0.0,Thorshühnchen
14,0.0,0.0,0.0,0.0,Thorshühnchen
15,0.0,0.0,0.0,0.0,Thorshühnchen
16,0.0,0.0,0.0,0.0,Thorshühnchen
17,0.0,0.0,0.0,0.0,Thorshühnchen
18,0.0,0.0,0.0,0.0,Thorshühnchen
19,0.0,0.0,0.0,0.0,Thorshühnchen
20,0.0,0.0,0.0,0.0,Thorshühnchen
21,0.0,0.0,0.0,0.0,Thorshühnchen
22,0.0,0.0,0.0,0.0,Thorshühnchen
23,0.0,0.0,0.0,0.0,Thorshühnchen
24,0.0,0.0,0.0,0.0,Thorshühnchen
25,0.0,0.0,0.0,0.0,Thorshühnchen
26,0.0,0.0,0.0,0.0,Thorshühnchen
27,0.0,0.0,0.0,0.0,Thorshühnchen
28,0.0,0.0,0.0,0.0,Thorshühnchen
29,0.0,0.0,0.0,0.0,Thorshühnchen
30,0.0,0.0,0.0,0.0,Thorshühnchen
31,0.0,0.0,0.0,0.0,Thorshühnchen
32,0.0,0.0,0.0,0.0,Thorshühnchen
33,0.0,0.0,0.0,0.0,Thorshühnchen
34,0.0,0.0,0.0,0.0,Thorshühnchen
35,0.0,0.0,0.0,0.0,Thorshühnchen
36,0.0,0.0,0.0,71.0,Thorshühnchen
1,0.0,0.0,0.0,0.0,Thunbergschafstelze
2,0.0,0.0,0.0,0.0,Thunbergschafstelze
3,0.0,0.0,0.0,0.0,Thunbergschafstelze
4,0.0,0.0,0.0,0.0,Thunbergschafstelze
5,0.0,0.0,0.0,0.0,Thunbergschafstelze
6,0.0,0.0,0.0,0.0,Thunbergschafstelze
7,0.0,0.0,0.0,0.0,Thunbergschafstelze
8,0.0,0.0,0.0,0.0,Thunbergschafstelze
9,0.0,0.0,0.0,0.0,Thunbergschafstelze
10,0.0,0.0,0.0,0.0,Thunbergschafstelze
11,0.0,0.0,0.0,0.0,Thunbergschafstelze
12,0.0,0.0,0.0,2.0,Thunbergschafstelze
13,0.0,0.0,0.0,6.0,Thunbergschafstelze
14,0.0,0.0,0.0,0.0,Thunbergschafstelze
15,0.0,0.0,0.0,1.0,Thunbergschafstelze
16,0.0,0.0,0.0,1.0,Thunbergschafstelze
17,0.0,0.0,0.0,0.0,Thunbergschafstelze
18,0.0,0.0,0.0,0.0,Thunbergschafstelze
19,0.0,0.0,0.0,0.0,Thunbergschafstelze
20,0.0,0.0,0.0,0.0,Thunbergschafstelze
21,0.0,0.0,0.0,0.0,Thunbergschafstelze
22,0.0,0.0,0.0,0.0,Thunbergschafstelze
23,0.0,0.0,0.0,0.0,Thunbergschafstelze
24,0.0,0.0,0.0,0.0,Thunbergschafstelze
25,0.0,0.0,0.0,0.0,Thunbergschafstelze
26,0.0,0.0,0.0,0.0,Thunbergschafstelze
27,0.0,0.0,0.0,0.0,Thunbergschafstelze
28,0.0,0.0,0.0,0.0,Thunbergschafstelze
29,0.0,0.0,0.0,0.0,Thunbergschafstelze
30,0.0,0.0,0.0,0.0,Thunbergschafstelze
31,0.0,0.0,0.0,0.0,Thunbergschafstelze
32,0.0,0.0,0.0,0.0,Thunbergschafstelze
33,0.0,0.0,0.0,0.0,Thunbergschafstelze
34,0.0,0.0,0.0,0.0,Thunbergschafstelze
35,0.0,0.0,0.0,0.0,Thunbergschafstelze
36,0.0,0.0,0.0,0.0,Thunbergschafstelze
1,0.0,0.0,0.0,6.0,Trauerente
2,0.0,0.0,0.0,0.0,Trauerente
3,0.0,0.0,0.0,0.0,Trauerente
4,0.0,0.0,0.0,0.0,Trauerente
5,0.0,0.0,0.0,1.0,Trauerente
6,0.0,0.0,0.0,0.0,Trauerente
7,0.0,0.0,0.0,0.0,Trauerente
8,0.0,0.0,0.0,0.0,Trauerente
9,0.0,0.0,0.0,2.0,Trauerente
10,0.0,0.0,0.0,0.0,Trauerente
11,0.0,0.0,0.0,0.0,Trauerente
12,0.0,0.0,0.0,0.0,Trauerente
13,0.0,0.0,0.0,0.0,Trauerente
14,0.0,0.0,0.0,0.0,Trauerente
15,0.0,0.0,0.0,0.0,Trauerente
16,0.0,0.0,0.0,0.0,Trauerente
17,0.0,0.0,0.0,0.0,Trauerente
18,0.0,0.0,0.0,0.0,Trauerente
19,0.0,0.0,0.0,0.0,Trauerente
20,0.0,0.0,0.0,0.0,Trauerente
21,0.0,0.0,0.0,0.0,Trauerente
22,0.0,0.0,0.0,0.0,Trauerente
23,0.0,0.0,0.0,0.0,Trauerente
24,0.0,0.0,0.0,0.0,Trauerente
25,0.0,0.0,0.0,0.0,Trauerente
26,0.0,0.0,0.0,0.0,Trauerente
27,0.0,0.0,0.0,0.0,Trauerente
28,0.0,0.0,0.0,0.0,Trauerente
29,0.0,0.0,0.0,0.0,Trauerente
30,0.0,0.0,0.0,0.0,Trauerente
31,0.0,0.0,0.0,0.0,Trauerente
32,0.0,0.0,0.0,0.0,Trauerente
33,0.0,0.0,0.0,0.0,Trauerente
34,0.0,0.0,0.0,3.0,Trauerente
35,0.0,0.0,0.0,6.0,Trauerente
36,0.0,0.0,0.0,0.0,Trauerente
1,0.0,0.0,0.0,0.0,Trauerschnäpper
2,0.0,0.0,0.0,0.0,Trauerschnäpper
3,0.0,0.0,0.0,0.0,Trauerschnäpper
4,0.0,0.0,0.0,0.0,Trauerschnäpper
5,0.0,0.0,0.0,0.0,Trauerschnäpper
6,0.0,0.0,0.0,0.0,Trauerschnäpper
7,0.0,0.0,0.0,0.0,Trauerschnäpper
8,0.0,0.0,0.0,0.0,Trauerschnäpper
9,0.0,0.0,0.0,0.0,Trauerschnäpper
10,0.0,0.0,0.0,9.0,Trauerschnäpper
11,0.0,0.0,0.0,51.0,Trauerschnäpper
